OID_,정비유형,활용유형,위치,Latitude,Longitude,비고,F7,NEAR_FID_hospital,NEAR_DIST_hospital(m),NEAR_FID_school,NEAR_DIST_school(m),NEAR_FID_industry,NEAR_DIST_industry(m)
1705,단순철거,단순철거,경상북도 청도군 풍각면 송서리 545-0,35.6419018,128.6219225,#######,,167,8910.701991,92,128.0227802,6417,1596.555325
1706,단순철거,단순철거,경상북도 청도군 풍각면 송서리 709-3,35.6441725,128.6174723,#######,,167,8492.189568,921,158.4679143,2893,1399.2831
1707,단순철거,단순철거,경상북도 청도군 이서면 양원리 260-2,35.688124,128.6866453,#######,,88,6315.45953,895,2846.829168,7405,8863.750818
1708,단순철거,단순철거,경상북도 청도군 운문면 봉하리 526-0,35.8003152,128.9676768,#######,,147,9795.426505,874,8446.870648,53,10629.46716
1709,단순철거,단순철거,경상북도 청도군 운문면 정상리 532-0,35.8121867,128.9704781,#######,,147,9298.861564,816,8649.791194,53,9918.760233
1710,단순철거,단순철거,경상북도 청도군 금천면 동곡리 918-4,35.6905492,128.8933084,#######,,234,3665.543332,333,303.0466998,7999,13979.17154
1711,단순철거,단순철거,경상북도 청도군 매전면 동산리 183-6,35.6677949,128.8567046,#######,,234,512.0208682,598,185.1802679,7999,9873.725664
1712,단순철거,단순철거,경상북도 청도군 매전면 북지리 195-0,35.6546911,128.8401474,#######,,234,2600.176026,362,1870.195092,7999,7921.526667
1713,단순철거,단순철거,경상북도 청도군 매전면 온막리 213-3,35.6438094,128.8365905,#######,,234,3734.192575,362,3062.583276,7999,7264.109969
1714,단순철거,단순철거,경상북도 청도군 매전면 지전리 1116-2,35.6065713,128.8104544,#######,,103,7576.102044,845,5497.520914,7380,5232.392111
1715,단순철거,단순철거,경상북도 청도군 매전면 구촌리 487-0,35.6048982,128.8181486,#######,,103,8240.290698,845,5917.136983,7380,5940.91251
1716,단순철거,단순철거,경상북도 청도군 매전면 금천리 158-0,35.7338856,128.8115651,#######,,234,8244.846333,718,6146.19131,16677,6404.108915
1717,단순철거,단순철거,경상북도 청도군 매전면 금천리 1179-7,35.7241366,128.8079403,#######,,234,7557.434189,718,7276.11612,16677,7356.089594
1718,단순철거,단순철거,경상북도 청도군 매전면 덕산리 471-1,35.6993603,128.8028385,#######,,234,6082.369428,362,5696.717417,5910,8673.791345
1719,단순철거,단순철거,경상북도 청도군 이서면 수야리 199-9,35.671261,128.6507278,#######,,88,8193.891335,495,1863.107617,2893,5651.148593
1720,단순철거,단순철거,경상북도 청도군 이서면 문수리 438-0,35.6932789,128.6578524,#######,,167,8011.153375,495,3466.318531,5030,7878.34038
1721,단순철거,단순철거,경상북도 청도군 화양읍 합천리 641-22,35.6539784,128.707981,#######,,88,2680.432843,235,704.119815,7405,4947.944276
1722,단순철거,단순철거,경상북도 청도군 화양읍 범곡리 803-0,35.647342,128.7216418,#######,,88,1383.402497,905,809.778481,7405,3508.152794
1723,단순철거,단순철거,경상북도 청도군 화양읍 눌미리 106-1,35.6581957,128.7156872,#######,,88,2190.662311,235,1416.171427,7405,4663.831061
1724,단순철거,단순철거,경상북도 청도군 화양읍 진라리 812-2,35.6700763,128.7421921,#######,,103,2303.098648,443,2355.77236,5946,4500.718029
1725,단순철거,단순철거,경상북도 청도군 화양읍 다로리 406-6,35.7053209,128.7185292,#######,,88,6507.940072,895,1002.44101,5946,8895.950827
1726,단순철거,단순철거,경상북도 청도군 화양읍 송금리 188-1,35.7127893,128.7216042,#######,,88,7254.493594,895,1872.953143,5946,9579.034702
1727,단순철거,단순철거,경상북도 청도군 청도읍 고수리 78-1,35.6478951,128.7414316,#######,,103,404.6766005,443,522.6220412,5946,2251.260066
1728,단순철거,단순철거,경상북도 청도군 청도읍 고수리 217-2,35.6457864,128.7367184,#######,,88,314.3686348,443,413.2875617,7405,2333.45539
1729,단순철거,단순철거,경상북도 청도군 청도읍 고수리 463-6,35.645656,128.7432967,#######,,103,468.5053817,217,688.7792247,5946,1950.82392
1730,단순철거,단순철거,경상북도 청도군 청도읍 고수리 718-2,35.6460545,128.7443637,#######,,103,394.2990785,217,672.9366573,5946,1938.389805
1731,단순철거,단순철거,경상북도 청도군 청도읍 내리 208-0,35.6869831,128.7530848,#######,,103,4217.752978,895,3485.639265,5910,6222.269597
1732,단순철거,단순철거,경상북도 청도군 청도읍 원정리 881-11,35.6547172,128.7683256,#######,,103,2152.13476,557,1686.527152,5910,2844.764129
1733,단순철거,단순철거,경상북도 청도군 매전면 예전리 864-1,35.6326355,128.8201478,#######,,234,5630.03158,362,4915.617847,7380,5583.811291
1734,단순철거,단순철거,경상북도 청도군 매전면 두곡리 424-0,35.7153631,128.7929269,#######,,234,7836.418976,895,7239.940341,16677,8138.563953
1735,단순철거,단순철거,경상북도 청도군 화양읍 송금리 485-2,35.707413,128.7270989,#######,,88,6584.79378,895,1555.326344,5946,8860.386107
1736,단순철거,단순철거,경상북도 청도군 청도읍 부야리 1208-2,35.6606126,128.7745169,#######,,103,2908.110884,557,2512.874178,5910,3672.623989
1737,단순철거,단순철거,경상북도 청도군 청도읍 유호리 590-23,35.5717368,128.7680167,#######,,103,8869.333581,845,250.3882653,1602,5820.684346
1738,단순철거,단순철거,경상북도 청도군 각남면 사리 510-0,35.6111123,128.6592505,#######,,88,8169.620534,387,3522.020866,6417,5501.809449
1739,단순철거,단순철거,경상북도 청도군 풍각면 안산리 249-0,35.633426,128.5711416,#######,,167,8625.657621,921,4209.379275,5072,2672.421349
1740,단순철거,단순철거,경상북도 청도군 각북면 오산리 249-0,35.7107704,128.5761474,#######,,167,367.8508316,591,905.3512551,6426,8252.991848
1741,단순철거,단순철거,경상북도 청도군 이서면 양원리 320-0,35.6870468,128.6882297,#######,,88,6129.220416,895,2754.669826,7405,8678.174121
1742,단순철거,단순철거,경상북도 청도군 각북면 우산리 176-0,35.6598341,128.6089667,#######,,167,6600.293889,921,1921.793934,6426,2401.168102
1743,단순철거,단순철거,경상북도 청도군 각북면 오산리 204-2,35.7100161,128.5775188,#######,,167,505.3905103,591,757.7846988,6426,8139.224172
1744,단순철거,단순철거,경상북도 청도군 이서면 수야리 327-0,35.6752831,128.6543651,#######,,88,8034.292167,495,1864.68357,2893,6198.448273
1745,단순철거,단순철거,경상북도 청도군 운문면 오진리 904-0,35.6974443,128.9776016,#######,,234,10997.77039,347,7572.415284,12093,12637.43141
1746,단순철거,단순철거,경상북도 청도군 금천면 동곡리 918-5,35.6904209,128.8934124,#######,,234,3664.891293,333,286.168875,7999,13980.51394
1747,단순철거,단순철거,경상북도 고령군 덕곡면 용흥리 164-0,35.7760908,128.1962268,#######,,183,8519.251394,727,3461.441818,5196,7112.58888
1748,단순철거,단순철거,경상북도 고령군 덕곡면 예리 554-0,35.7752605,128.2370501,#######,,183,5900.149493,727,501.9499906,2446,8727.807501
1749,단순철거,단순철거,경상북도 고령군 운수면 유리 68-0,35.7648413,128.3052381,#######,,183,4888.136933,292,1416.381789,2446,5076.720926
1750,단순철거,단순철거,경상북도 고령군 운수면 유리 90-1,35.764681,128.3050279,#######,,183,4862.396785,292,1407.155777,2446,5058.74731
1751,단순철거,단순철거,경상북도 고령군 운수면 유리 267-0,35.7651745,128.3011155,#######,,183,4696.836456,292,1071.941604,2446,5122.992366
1752,단순철거,단순철거,경상북도 고령군 대가야읍 고아리 55-0,35.7276244,128.268562,#######,,183,412.1920077,896,754.9054168,2448,3381.0413
1753,단순철거,단순철거,경상북도 고령군 대가야읍 고아리 129-1,35.7258409,128.2675491,#######,,183,621.5945176,896,964.5544015,2448,3415.208567
1754,단순철거,단순철거,경상북도 고령군 대가야읍 고아리 257-5,35.7195863,128.2712034,#######,,183,1185.09266,896,1648.695867,2448,2985.701505
1755,단순철거,단순철거,경상북도 고령군 대가야읍 고아리 411-0,35.7155546,128.2713359,#######,,183,1631.847742,896,2095.519926,2448,2987.243002
1756,단순철거,단순철거,경상북도 고령군 대가야읍 본관리 19-12,35.7538955,128.2824565,#######,,183,2795.660693,807,1474.358909,2446,4349.941475
1757,단순철거,단순철거,경상북도 고령군 대가야읍 본관리 180-2,35.7557116,128.2808922,#######,,183,2942.842435,807,1545.813085,2446,4594.11432
1758,단순철거,단순철거,경상북도 고령군 대가야읍 신리 124-0,35.7454194,128.2194174,#######,,183,5027.320864,727,3983.077532,5196,5841.322553
1759,단순철거,단순철거,경상북도 고령군 대가야읍 외리 614-0,35.7042013,128.2758649,#######,,183,2914.819143,896,3397.71231,2448,3005.663668
1760,단순철거,단순철거,경상북도 고령군 덕곡면 원송리 346-6,35.7863321,128.2082791,#######,,183,8468.398098,727,2483.827629,5196,8607.212231
1761,단순철거,단순철거,경상북도 고령군 덕곡면 노리 1002-0,35.8011393,128.1718015,#######,,183,11984.84197,798,3975.142118,5196,9321.408409
1762,정비 후 활용,주거 공간,경상북도 고령군 다산면 송곡리,35.7973453,128.3850558,#######,,12,9642.43526,724,3803.939773,7182,872.5495175
1763,단순철거,단순철거,경상북도 고령군 개진면 반운리 240-0,35.7100691,128.305464,#######,,183,3783.029499,896,4224.976781,3684,875.6960755
1764,단순철거,단순철거,경상북도 고령군 개진면 구곡리 66-0,35.7152303,128.3917756,#######,,183,10986.40088,756,2000.954825,7623,5575.126461
1765,단순철거,단순철거,경상북도 고령군 개진면 구곡리 465-4,35.7091576,128.3770545,#######,,183,9810.76351,756,1072.131673,7623,4219.722891
1766,단순철거,단순철거,경상북도 고령군 개진면 옥산리 311-1,35.7092544,128.4045319,#######,,183,12237.93999,756,3256.686017,2662,4666.328982
1767,단순철거,단순철거,경상북도 고령군 우곡면 예곡리 131-0,35.6704598,128.3617757,#######,,183,10507.0715,837,2887.096748,16230,2779.647233
1768,정비 후 활용,주거 공간,경상북도 고령군 우곡면 답곡리,35.6495628,128.3782566,#######,,183,13157.1123,193,2012.085648,16203,1429.673208
1769,단순철거,단순철거,경상북도 고령군 우곡면 봉산리 922-0,35.6390022,128.379995,#######,,183,14090.53799,193,1286.2032,16203,2281.522147
1770,단순철거,단순철거,경상북도 고령군 우곡면 봉산리 972-0,35.6383166,128.3782747,#######,,183,14037.90987,193,1112.796402,16203,2418.205604
1771,단순철거,단순철거,경상북도 고령군 우곡면 야정리 625-0,35.6783536,128.3284641,#######,,183,7713.631809,837,4476.888103,6694,3314.540387
1772,단순철거,단순철거,경상북도 고령군 우곡면 야정리 634-4,35.6793821,128.3289555,#######,,183,7658.751062,837,4547.906104,6694,3199.768027
1773,단순철거,단순철거,경상북도 고령군 쌍림면 송림리 196-0,35.6803833,128.2191755,#######,,183,7300.498324,192,2151.719896,5196,6404.924486
1774,단순철거,단순철거,경상북도 고령군 운수면 월산리 191-0,35.7615071,128.275452,#######,,183,3483.989057,292,1724.823834,2446,5394.275091
1775,단순철거,단순철거,경상북도 고령군 운수면 화암리 1034-0,35.7804988,128.2647393,#######,,183,5611.884156,292,2637.482577,2446,7708.686231
1776,정비 후 활용,주거 공간,경상북도 고령군 성산면 어곡리,35.7419576,128.3630765,#######,,183,8362.074838,161,821.856123,11471,3410.554238
1777,단순철거,단순철거,경상북도 고령군 성산면 무계리 353-2,35.7776665,128.3850149,#######,,183,11515.56549,724,1678.262022,13485,506.3867351
1778,단순철거,단순철거,경상북도 고령군 성산면 무계리 356-0,35.7772519,128.3847453,#######,,183,11472.91211,724,1626.678627,13485,454.9447987
1779,단순철거,단순철거,경상북도 고령군 성산면 상용리 371-0,35.7845174,128.3501718,#######,,183,9302.926711,724,3474.034928,13868,2018.609749
1780,단순철거,단순철거,경상북도 고령군 성산면 고탄리 132-2,35.7603828,128.3568827,#######,,183,8393.898744,227,1145.455036,10185,2184.33622
1781,단순철거,단순철거,경상북도 고령군 성산면 기족리 92-0,35.752202,128.342725,#######,,183,6865.330314,161,1693.567558,10185,3749.603588
1782,단순철거,단순철거,경상북도 고령군 성산면 기족리 148-0,35.7514362,128.3433377,#######,,183,6887.752343,161,1624.036154,10185,3760.7746
1783,단순철거,단순철거,경상북도 고령군 성산면 기족리 268-0,35.7520506,128.3445997,#######,,183,7018.365828,161,1524.103248,10185,3629.633101
1784,정비 후 활용,주거 공간,경상북도 고령군 다산면 평리리,35.818454,128.4508432,#######,,12,11089.30243,61,545.487133,10433,3256.742555
1785,단순철거,단순철거,경상북도 고령군 다산면 상곡리 464-2,35.8296415,128.4438093,#######,,12,9835.381027,61,998.7084347,8645,2446.596029
1786,단순철거,단순철거,경상북도 고령군 다산면 상곡리 512-0,35.8268093,128.4421338,#######,,12,9898.666454,61,945.3291639,8645,2329.142415
1787,단순철거,단순철거,경상북도 고령군 다산면 좌학리 93-0,35.8231976,128.4402875,#######,,12,10016.66761,61,1029.469885,10433,2224.205255
1788,단순철거,단순철거,경상북도 고령군 다산면 좌학리 112-0,35.8230305,128.4412307,#######,,12,10094.27338,61,944.6831821,10433,2310.975129
1789,단순철거,단순철거,경상북도 고령군 다산면 노곡리 988-0,35.8403464,128.4074203,#######,,12,6528.431475,838,3397.748294,7614,961.0504419
1790,단순철거,단순철거,경상북도 고령군 다산면 벌지리 1041-0,35.814094,128.3881906,#######,,12,7980.285202,838,3665.500407,9598,1674.046557
1791,단순철거,단순철거,경상북도 고령군 다산면 송곡리 347-0,35.8060481,128.3800605,#######,,12,8589.709968,838,4512.567042,9598,1810.152288
1792,단순철거,단순철거,경상북도 고령군 쌍림면 신촌리 407-0,35.6695941,128.1885629,#######,,183,10102.06609,192,5102.649616,5196,5717.033177
1793,단순철거,단순철거,경상북도 고령군 대가야읍 내상리 53-0,35.7565179,128.2190644,#######,,183,5588.954908,727,2869.800842,5196,6557.224135
1794,단순철거,단순철거,경상북도 고령군 덕곡면 반성리 814-0,35.7670311,128.2381606,#######,,183,5089.566154,727,1394.073502,2446,8025.65745
1795,단순철거,단순철거,경상북도 고령군 운수면 유리 249-0,35.7655731,128.3022596,#######,,183,4792.194161,292,1139.214982,2446,5161.886432
1796,단순철거,단순철거,경상북도 고령군 성산면 용소리 201-0,35.7790809,128.3602099,#######,,183,9661.72683,724,2401.995939,13868,1097.03752
1797,단순철거,단순철거,경상북도 고령군 다산면 호촌리 236-1,35.8298976,128.4546404,#######,,12,10635.30588,61,777.353828,12318,2206.349526
1798,단순철거,단순철거,경상북도 고령군 다산면 벌지리 1021-1,35.8145411,128.3891134,#######,,12,7966.44846,838,3580.885802,9598,1665.154995
1799,단순철거,단순철거,경상북도 고령군 개진면 구곡리 535-2,35.712612,128.3760649,#######,,183,9638.500016,756,734.182615,7623,4134.838208
1800,정비 후 활용,주거 공간,경상북도 고령군 우곡면 포리,35.6269379,128.3838954,#######,,183,15313.74694,193,1682.982447,16032,2191.781122
1801,단순철거,단순철거,경상북도 고령군 쌍림면 신촌리 397-0,35.6691385,128.1884725,#######,,183,10141.92421,192,5124.265225,5196,5760.867227
1802,단순철거,단순철거,경상북도 고령군 쌍림면 월막리 76-0,35.7075928,128.2341,#######,,183,4236.837574,871,2675.511613,5196,6362.806353
1803,단순철거,단순철거,경상북도 고령군 쌍림면 월막리 686-0,35.7073649,128.2241791,#######,,183,5000.724777,871,3049.623561,5196,5485.152697
1804,단순철거,단순철거,경상북도 고령군 대가야읍 쾌빈리 12-11,35.742253,128.2739549,#######,,183,1345.912648,634,231.894164,2446,3779.670184
1805,단순철거,단순철거,경상북도 고령군 대가야읍 고아리 399-1,35.7160543,128.2719079,#######,,183,1575.949396,896,2045.026736,2448,2930.36009
1806,단순철거,단순철거,경상북도 고령군 대가야읍 본관리 180-4,35.755595,128.2807758,#######,,183,2927.477918,807,1529.208714,2446,4587.611075
1807,단순철거,단순철거,경상북도 고령군 대가야읍 내곡리 737-1,35.6941147,128.2815599,#######,,183,4107.140516,871,3637.308002,2448,3381.539054
1808,단순철거,단순철거,경상북도 고령군 덕곡면 예리 405-1,35.7791279,128.2314001,#######,,183,6538.68779,727,263.6439462,5196,9127.104732
1809,단순철거,단순철거,경상북도 고령군 쌍림면 안림리 143-1,35.6927311,128.2612326,#######,,183,4272.084468,871,1871.562364,2448,4816.468392
1810,단순철거,단순철거,경상북도 고령군 쌍림면 월막리 73-0,35.7077147,128.2341101,#######,,183,4228.083007,871,2688.122338,5196,6361.418843
1811,단순철거,단순철거,경상북도 고령군 쌍림면 백산리 136-1,35.6767024,128.2085589,#######,,183,8249.867449,192,3159.212508,5196,6000.55289
1812,단순철거,단순철거,경상북도 고령군 쌍림면 하거리 475-0,35.6782779,128.1972294,#######,,183,8876.899259,192,4151.601054,5196,5233.619985
1813,단순철거,단순철거,경상북도 고령군 쌍림면 하거리 513-0,35.6784471,128.1956655,#######,,183,8972.919721,192,4290.851555,5196,5139.817155
1814,단순철거,단순철거,경상북도 고령군 쌍림면 산주리 687-0,35.6671661,128.173012,#######,,183,11355.21647,192,6532.633419,5196,5616.15819
1815,정비 후 활용,주거 공간,경상북도 고령군 쌍림면 신곡리,35.6645402,128.2592986,#######,,183,7379.457438,192,2431.706758,2448,7224.196164
1816,단순철거,단순철거,경상북도 고령군 쌍림면 평지리 323-1,35.6688257,128.276077,#######,,183,6828.033325,192,3337.257265,3686,6055.293097
1817,단순철거,단순철거,경상북도 고령군 쌍림면 고곡리 118-1,35.7087821,128.2475862,#######,,183,3235.898532,871,2710.949954,2448,5229.867492
1818,단순철거,단순철거,경상북도 고령군 쌍림면 고곡리 257-10,35.7026991,128.2521253,#######,,183,3537.54882,871,2165.336614,2448,5020.795143
1819,단순철거,단순철거,경상북도 고령군 쌍림면 월막리 64-0,35.7080733,128.233958,#######,,183,4215.82357,871,2730.216903,5196,6341.265334
1820,단순철거,단순철거,경상북도 성주군 용암면 대봉리 358-0,35.8435201,128.2880682,#######,,12,7302.91603,788,2399.41644,14990,9729.482951
1821,단순철거,단순철거,경상북도 성주군 수륜면 백운리 308-0,35.7972426,128.1658832,#######,,183,12123.9939,798,4637.410483,5196,8868.074722
1822,단순철거,단순철거,경상북도 성주군 수륜면 백운리 1499-0,35.7967365,128.1484953,#######,,183,13370.01912,797,5702.662177,5196,8934.189524
1823,단순철거,단순철거,경상북도 성주군 월항면 안포리 647-1,35.9543697,128.3175788,#######,,33,4265.584168,672,805.6688193,15023,2265.902744
1824,단순철거,단순철거,경상북도 성주군 월항면 용각리 696-0,35.9627636,128.3029608,#######,,33,4619.088232,672,1857.784074,15025,1910.666921
1825,단순철거,단순철거,경상북도 성주군 월항면 수죽리 285-0,35.9832603,128.3062689,#######,,33,6907.201726,708,1609.584462,11758,2291.838876
1826,단순철거,단순철거,경상북도 성주군 수륜면 백운리 1606-0,35.791279,128.1465597,#######,,183,13195.89342,797,6269.662193,5196,8370.280116
1827,단순철거,단순철거,경상북도 성주군 수륜면 신파리 430-3,35.8250969,128.1845385,#######,,183,13153.21198,797,1195.241572,5196,12090.85707
1828,단순철거,단순철거,경상북도 성주군 수륜면 수성리 507-4,35.8655939,128.1809234,#######,,33,11818.10068,24,2487.784587,15003,12054.66843
1829,단순철거,단순철거,경상북도 성주군 수륜면 송계리 458-0,35.8800883,128.2034501,#######,,33,9244.078452,24,3284.572246,15003,9461.048771
1830,단순철거,단순철거,경상북도 성주군 수륜면 오천리 262-0,35.8151696,128.2312838,#######,,183,10109.73006,798,3595.633176,5196,12410.13908
1831,단순철거,단순철거,경상북도 성주군 수륜면 오천리 292-0,35.8162476,128.2296081,#######,,183,10276.58392,798,3405.38154,5196,12442.82096
1832,단순철거,단순철거,경상북도 성주군 수륜면 오천리 442-0,35.8172736,128.2230041,#######,,183,10616.29399,798,2831.893,5196,12275.69083
1833,단순철거,단순철거,경상북도 성주군 수륜면 계정리 736-0,35.797163,128.2309334,#######,,183,8293.148213,727,2017.11368,5196,10688.4586
1834,단순철거,단순철거,경상북도 성주군 수륜면 남은리 190-0,35.8016023,128.2666178,#######,,183,7931.316784,727,3835.782977,2446,9778.782097
1835,단순철거,단순철거,경상북도 성주군 수륜면 남은리 290-1,35.8003005,128.263961,#######,,183,7805.19182,727,3559.533706,2446,9731.833048
1836,단순철거,단순철거,경상북도 성주군 수륜면 남은리 851-1,35.7997559,128.2494623,#######,,183,7972.369635,727,2661.086376,2446,10246.01845
1837,단순철거,단순철거,경상북도 성주군 수륜면 남은리 859-0,35.8003456,128.2490757,#######,,183,8044.546948,727,2699.950549,2446,10320.19565
1838,단순철거,단순철거,경상북도 성주군 수륜면 작은리 848-0,35.8540803,128.2308182,#######,,33,9348.733456,798,4039.325374,14990,10045.96364
1839,단순철거,단순철거,경상북도 성주군 수륜면 작은리 1044-4,35.8531983,128.2219249,#######,,33,9918.764037,798,3387.339506,15003,10568.63687
1840,단순철거,단순철거,경상북도 성주군 벽진면 운정리 513-0,35.958147,128.2297373,#######,,33,6882.580984,510,1411.877959,11791,4708.338721
1841,단순철거,단순철거,경상북도 성주군 벽진면 운정리 721-0,35.9491312,128.2305222,#######,,33,6291.980709,510,1297.663191,15026,4985.633962
1842,단순철거,단순철거,경상북도 성주군 벽진면 수촌리 942-1,35.9492362,128.2207602,#######,,33,7084.116109,510,462.0485274,11791,5810.915633
1843,단순철거,단순철거,경상북도 성주군 초전면 칠선리 598-2,35.9656084,128.2610282,#######,,33,5567.711094,709,1196.117685,11791,1766.35589
1844,단순철거,단순철거,경상북도 성주군 초전면 문덕리 170-0,35.9701213,128.2474171,#######,,33,6664.717439,709,1574.425483,11791,2918.398847
1845,단순철거,단순철거,경상북도 성주군 초전면 자양리 626-0,35.9744313,128.2380661,#######,,33,7564.105046,709,2272.552639,11791,3790.744565
1846,단순철거,단순철거,경상북도 성주군 초전면 월곡리 668-0,36.0036202,128.2406278,#######,,33,10154.24556,541,3627.519577,11936,4738.091231
1847,단순철거,단순철거,경상북도 성주군 초전면 봉정리 224-1,36.0013379,128.2615914,#######,,33,9203.042245,541,2701.94099,11936,3302.436546
1848,단순철거,단순철거,경상북도 성주군 초전면 봉정리 575-0,36.0005789,128.2595317,#######,,33,9179.919331,541,2640.566002,11936,3332.882268
1849,단순철거,단순철거,경상북도 성주군 월항면 유월리 105-0,35.9663385,128.3358991,#######,,128,5942.976013,672,2889.789181,6869,3082.384767
1850,단순철거,단순철거,경상북도 성주군 월항면 안포리 154-1,35.9424961,128.316629,#######,,33,3180.312046,672,707.5614193,15009,1945.561717
1851,단순철거,단순철거,경상북도 성주군 월항면 안포리 531-0,35.9530839,128.3140168,#######,,33,3975.431263,672,556.1368146,15023,1914.248423
1852,단순철거,단순철거,경상북도 성주군 월항면 안포리 708-0,35.9566413,128.3161965,#######,,33,4415.640326,672,986.5564432,15023,2270.370584
1853,단순철거,단순철거,경상북도 성주군 월항면 안포리 962-1,35.9519687,128.3103057,#######,,33,3706.778257,672,488.7404257,15023,1557.994465
1854,단순철거,단순철거,경상북도 성주군 월항면 용각리 1133-5,35.9614723,128.3016754,#######,,33,4454.743539,672,1797.275517,15025,1730.032792
1855,단순철거,단순철거,경상북도 성주군 월항면 장산리 552-2,35.9746932,128.2849014,#######,,33,5865.855948,708,1416.93063,11758,150.8185274
1856,단순철거,단순철거,경상북도 성주군 월항면 지방리 198-0,35.9982071,128.3070334,#######,,128,6954.763311,708,2044.427638,10605,3375.939399
1857,단순철거,단순철거,경상북도 성주군 월항면 지방리 582-1,35.9878791,128.2872148,#######,,33,7307.651349,708,189.9696028,10605,1427.421131
1858,단순철거,단순철거,경상북도 성주군 월항면 인촌리 579-0,36.0025537,128.2947952,#######,,128,8037.972497,708,1801.426687,10605,3193.008782
1859,단순철거,단순철거,경상북도 성주군 가천면 창천리 352-0,35.8820658,128.1655556,#######,,33,12237.69351,24,398.0952623,15003,12219.44272
1860,단순철거,단순철거,경상북도 성주군 가천면 창천리 446-2,35.8840088,128.1672557,#######,,33,12017.08416,24,139.7174661,15003,11983.86231
1861,단순철거,단순철거,경상북도 성주군 가천면 화죽리 475-0,35.8696817,128.1559828,#######,,33,13577.59729,253,1928.618347,15003,13648.21794
1862,단순철거,단순철거,경상북도 성주군 가천면 동원리 338-0,35.8609445,128.1674655,#######,,33,13123.741,24,2695.02927,15003,13331.79431
1863,단순철거,단순철거,경상북도 성주군 가천면 마수리 417-0,35.8555571,128.1406831,#######,,33,15520.62148,253,3881.290442,5196,15493.16088
1864,단순철거,단순철거,경상북도 성주군 성주읍 대흥리 260-0,35.9207859,128.2638479,#######,,33,2530.324743,528,1719.411551,15003,2385.42163
1865,단순철거,단순철거,경상북도 성주군 성주읍 성산리 268-0,35.9122993,128.3051296,#######,,33,1622.807607,243,1756.527206,14992,2415.120323
1866,단순철거,단순철거,경상북도 성주군 성주읍 예산리 539-0,35.9232601,128.2826188,#######,,33,840.7367192,32,463.5753314,14990,1056.617653
1867,단순철거,단순철거,경상북도 성주군 선남면 취곡리 212-0,35.8912773,128.3406525,#######,,12,1737.501267,144,1982.226486,14993,6211.582504
1868,단순철거,단순철거,경상북도 성주군 선남면 관화리 661-3,35.901219,128.3524905,#######,,12,2290.420383,144,594.8400857,360,6306.778059
1869,단순철거,단순철거,경상북도 성주군 용암면 본리리 169-12,35.8378488,128.3237325,#######,,12,5518.632568,788,921.9425237,13868,7668.472322
1870,단순철거,단순철거,경상북도 성주군 용암면 상언리 790-0,35.8322446,128.3274651,#######,,12,5913.881963,788,1549.156804,13868,6965.658775
1871,단순철거,단순철거,경상북도 성주군 용암면 죽전리 77-0,35.8777506,128.2353705,#######,,33,7088.847027,434,3657.082565,15003,7634.49499
1872,단순철거,단순철거,경상북도 성주군 수륜면 신파리 64-3,35.8312419,128.1941964,#######,,183,13221.40928,798,208.4903795,5196,12916.72038
1873,단순철거,단순철거,경상북도 성주군 초전면 칠선리 135-0,35.9589391,128.2748219,#######,,33,4363.002194,709,2189.966783,11791,1329.189289
1874,단순철거,단순철거,경상북도 성주군 초전면 고산리 414-0,35.9900707,128.2468934,#######,,33,8560.090803,541,2118.561898,11936,3421.307123
1875,단순철거,단순철거,경상북도 성주군 초전면 봉정리 24-5,36.0156214,128.246188,#######,,33,11161.7257,541,4572.435419,11936,5390.437657
1876,단순철거,단순철거,경상북도 성주군 용암면 덕평리 622-1,35.8406463,128.3026931,#######,,12,6471.605893,788,1069.070487,13868,9113.584756
1877,단순철거,단순철거,경상북도 성주군 용암면 중거리 397-0,35.8755528,128.2767283,#######,,33,5346.572636,528,4537.973638,14990,6274.440649
1878,단순철거,단순철거,경상북도 성주군 수륜면 봉양리 304-0,35.8413028,128.1706611,#######,,33,14149.88787,797,2075.299272,5196,13767.10096
1879,단순철거,단순철거,경상북도 성주군 수륜면 수륜리 390-0,35.825459,128.2230051,#######,,183,11448.64072,798,2472.944692,5196,13102.05299
1880,단순철거,단순철거,경상북도 성주군 수륜면 남은리 810-0,35.802893,128.2493856,#######,,183,8311.307622,727,2961.776862,2446,10554.7434
1881,단순철거,단순철거,경상북도 성주군 가천면 창천리 656-85,35.8866364,128.165503,#######,,33,12066.81974,24,247.716337,15003,11996.32746
1882,단순철거,단순철거,경상북도 성주군 대가면 칠봉리 341-0,35.895596,128.2374574,#######,,33,5724.725816,434,2017.220487,15003,6013.656366
1883,단순철거,단순철거,경상북도 성주군 대가면 옥련리 260-0,35.9104354,128.2266908,#######,,33,6022.013311,434,431.3958432,15003,5872.749897
1884,단순철거,단순철거,경상북도 성주군 벽진면 봉학리 1086-0,35.9603422,128.1695836,#######,,33,11818.67475,692,3904.602039,11791,10000.69131
1885,단순철거,단순철거,경상북도 성주군 초전면 대장리 641-0,35.9744935,128.2647292,#######,,33,6303.936667,709,240.5802517,11778,1402.610171
1886,단순철거,단순철거,경상북도 성주군 월항면 유월리 96-0,35.9664283,128.3356663,#######,,128,5951.497991,672,2881.80879,6869,3097.964505
1887,단순철거,단순철거,경상북도 성주군 월항면 용각리 370-0,35.9622678,128.3082015,#######,,33,4692.198298,672,1625.961827,15025,2130.853955
